timestamp,queue_name,messages_ready,messages_unacknowledged,messages,publish_rate,deliver_get_rate,ack_rate,consumers,state
2025-06-05T15:08:42.662678,intermediate_queue_2,0,0,0,0.0,0.0,0.0,0,running
2025-06-05T15:08:47.675365,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:08:52.704775,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:08:57.724121,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:09:02.741831,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:09:07.755992,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:09:12.766755,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:09:17.786182,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:09:22.811550,intermediate_queue_2,0,0,0,1.0,1.0,1.0,1,running
2025-06-05T15:09:27.832936,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:09:32.840918,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:09:37.853218,intermediate_queue_2,0,0,0,1.0,1.0,1.0,1,running
2025-06-05T15:09:42.865629,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:09:47.881176,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:09:52.897330,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:09:57.910291,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:10:02.928118,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:10:07.937112,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:10:12.946444,intermediate_queue_2,0,0,0,1.0,1.0,1.0,1,running
2025-06-05T15:10:17.956572,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:10:22.971641,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:10:27.993503,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:10:33.008581,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:10:38.024024,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:10:43.034172,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:10:48.047152,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:10:53.058033,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:10:58.070936,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:11:03.081392,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:11:08.098062,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:11:13.124483,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:11:18.136662,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:11:23.151102,intermediate_queue_2,0,0,0,1.0,1.0,1.0,1,running
2025-06-05T15:11:28.162450,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:11:33.191832,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
