batch_id,t1,t2,q1,t3,q2,t4,t5
52f24ac1-bf25-4170-8d0c-b29ff265331c,2.125586,0.000071,0,0.066497,1,0.001375,1.879588
53c2713a-cbcb-483b-8655-66f8f59f2c5f,2.091470,0.000072,0,0.104350,1,0.001118,1.959853
b08eaa86-40cd-4f16-a833-1382059c07bb,2.126289,0.000093,0,0.099203,1,0.001258,1.871424
08d9b6fc-23ae-4325-9608-ca938b7f74ef,2.092117,0.000067,0,0.070366,1,0.001063,1.880218
fd835d8c-1ed2-4286-a246-d27bfe10a837,1.916847,0.000129,0,0.155136,1,0.001189,1.917266
3d374ca5-d73f-4d9a-b54c-88321ab7761c,1.931849,0.000096,0,0.087432,1,0.001114,1.857036
07b578a4-0e08-4497-9043-d029cfe08cf9,1.971932,0.000078,0,0.142863,1,0.001208,1.862412
870bf8cb-af52-468f-8244-5d667b78df41,2.005100,0.000074,0,0.109475,1,0.000705,1.875277
b5afa8c7-65ac-49f3-8d86-0c5b2b6948a4,2.074117,0.000115,0,0.150199,1,0.001173,1.845630
a5897f16-739e-44db-80ae-594d22720978,2.064900,0.000175,0,0.083600,1,0.001094,1.961248
f6955bcc-cfb8-4bb1-80d4-832a3d5aece9,2.076423,0.004071,0,0.159921,1,0.001275,1.943752
49967cc6-5b75-4fc4-896b-1f8811212b49,2.028515,0.000126,0,0.085401,1,0.001615,1.916318
f4600d19-4cab-4bd9-ac7d-682ea8fe223a,1.975066,0.000075,0,0.097100,1,0.001177,1.918042
29f6be6f-4830-4c62-872e-a4f019fcaac3,2.028230,0.002164,0,0.114355,1,0.001201,1.843453
8707ac1e-c495-46d3-85ea-f714235ff7d2,2.012528,0.000136,0,0.091248,1,0.001323,1.876472
3df4492a-ca27-4679-bc7b-d8a57c3a65fe,2.150474,0.000117,0,0.070186,1,0.001079,1.888031
c8542339-b6da-46f0-a31c-7cc7bfe5e816,2.189745,0.000103,0,0.069985,1,0.005626,1.939607
f409e7ea-9d4b-4a15-9333-67552c0e9be8,2.195912,0.000097,0,0.068034,1,0.001933,1.967211
9a1a42c8-9354-44fb-b46a-1fa8a46d1ccb,2.004821,0.000099,0,0.090001,1,0.001186,1.945700
b72f76bc-3f0f-49b6-8bb2-266af96c0486,1.959511,0.000072,0,0.071398,1,0.000997,1.873596
39c7f0c0-39e0-4860-8bf4-f02f7edbfcdb,2.072130,0.000088,0,0.086506,1,0.000935,1.768576
bd9dfbad-155c-4213-8227-6c996c1e233b,1.990325,0.000091,0,0.083512,1,0.000440,1.978654
