batch_id,t1,t2,q1,t3,q2,t4,t5
a0a16fd9-0496-422c-9bc8-8b25acc88259,1.654917,0.000217,0,0.152758,1,0.001348,1.531076
58556263-cb87-47c9-a5f5-ccff0c82458c,1.708029,0.000115,0,0.094216,1,0.004323,1.675575
8dd6eee0-f142-4606-8bd9-97296c369a5b,1.536940,0.000184,0,0.091002,1,0.015445,1.582403
7c62a5b4-2c35-4ba6-97cd-e5688c3974d2,1.606706,0.000077,0,0.123323,1,0.000766,1.549583
4b1cd1f7-2136-4a21-9498-63803683548f,1.563386,0.000077,0,0.091266,1,0.001259,1.720255
76e1848f-2451-4ac2-9773-3a10c9bc83a6,1.553124,0.000152,0,0.082672,1,0.000548,1.695056
4951f539-b243-4d37-aa19-037c6c1e1436,1.486516,0.000128,0,0.133787,1,0.042326,1.601503
fa813c06-e736-48d5-b92d-cd5c6b3a1bf9,1.630202,0.000416,0,0.102042,1,0.000603,1.562953
09e553dc-e192-46ec-bcad-0d3f2fb32604,1.647779,0.000139,0,0.082146,1,0.000548,1.461751
15872073-b331-4b15-a747-874915b17563,1.657615,0.000163,0,0.122433,1,0.001637,1.557961
13ca8df3-0a8e-4706-a3d0-857c41f1a126,1.582987,0.000101,0,0.117465,1,0.000690,1.603162
3ecdad51-b6b5-4426-88ca-073f001db089,1.634301,0.000161,0,0.093086,1,0.000878,1.526475
1b3e287f-5e9b-4c0b-892e-f69e38b1fd2f,1.652128,0.000075,0,0.186153,1,0.000620,1.705795
d0b2d065-3078-463e-bb45-b4f75d3bdcd5,1.625860,0.003268,0,0.088676,1,0.014413,1.547051
ed042a44-a435-4a96-8f60-6e9b7dd207ef,1.588051,0.000057,0,0.151596,1,0.001090,1.647620
b7a9dc0c-190a-4d3d-a779-00d545313a1b,1.559379,0.000100,0,0.127450,1,0.000580,1.598546
da211d5c-4cd9-4f5d-9c12-4bb3174e748a,1.615999,0.000072,0,0.082486,1,0.001091,1.572259
681bae6c-0ccf-4348-a184-56effbbf4a1a,1.640310,0.003550,0,0.093353,1,0.001354,1.519753
8422a486-f009-41be-9a81-5868f40273a5,1.624712,0.000079,0,0.088222,1,0.003190,1.636039
069e0bc6-506d-4bc1-991e-a6455a2dde0b,1.583869,0.000140,0,0.090960,1,0.000550,1.654371
5d853aae-4f95-47dc-bf29-055c058d1855,1.602674,0.005943,0,0.089549,1,0.001187,1.572933
30fb1c70-823d-4f1b-87d1-da92c60daee4,1.597583,0.000111,0,0.156393,1,0.000720,1.633621
025ad42e-df19-42d3-b6e8-9fb1bd6efa93,1.554491,0.000115,0,0.140446,1,0.001127,1.598095
296a0287-0d63-4423-b906-4b974fad149a,1.627705,0.000865,0,0.101281,1,0.000574,1.592442
6f9448f9-4520-414e-abe0-865ead244332,1.625636,0.000080,0,0.088761,1,0.007370,1.643807
417d9679-44d4-4b37-b0d1-60d018e4078e,1.653191,0.001215,0,0.085085,1,0.000540,1.584382
71253f77-c228-478b-82f4-a708fae3afc8,1.639636,0.000106,0,0.097164,1,0.006324,1.671321
48652bb7-ab10-4854-a00a-c936062609b3,1.530184,0.004820,0,0.089081,1,0.000938,1.591919
