timestamp,queue_name,messages_ready,messages_unacknowledged,messages,publish_rate,deliver_get_rate,ack_rate,consumers,state
2025-06-05T06:40:08.810724,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:40:13.822223,intermediate_queue_2,0,1,1,0.6,0.6,0.6,1,running
2025-06-05T06:40:18.833126,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:40:23.844036,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:40:28.854891,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:40:33.865912,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:40:38.895522,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:40:43.908075,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:40:48.921682,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:40:53.933186,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:40:58.944573,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:41:03.955980,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:41:08.968934,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:41:13.988770,intermediate_queue_2,0,1,1,0.6,0.6,0.6,1,running
2025-06-05T06:41:19.003845,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:41:24.017223,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:41:29.025063,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:41:34.036532,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:41:39.047613,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:41:44.057180,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:41:49.068803,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:41:54.089771,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:41:59.115875,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:42:04.126102,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:42:09.137533,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:42:14.149314,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:42:19.157079,intermediate_queue_2,0,1,1,0.6,0.6,0.6,1,running
2025-06-05T06:42:24.169692,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:42:29.198796,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:42:34.209423,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:42:39.220427,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:42:44.231990,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:42:49.243327,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:42:54.254960,intermediate_queue_2,0,1,1,0.6,0.6,0.6,1,running
2025-06-05T06:42:59.264790,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:43:04.285108,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:43:09.310454,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:43:14.323711,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:43:19.335569,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:43:24.350482,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:43:29.362408,intermediate_queue_2,0,1,1,0.8,0.8,0.8,1,running
2025-06-05T06:43:34.378797,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:43:39.398939,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:43:44.413387,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:43:49.425436,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:43:54.439608,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:43:59.451603,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:44:04.463361,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:44:09.485938,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:44:14.505674,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:44:19.523308,intermediate_queue_2,0,1,1,0.6,0.6,0.8,1,running
2025-06-05T06:44:24.533708,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:44:29.544815,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:44:34.555295,intermediate_queue_2,0,0,0,0.2,0.2,0.2,0,running
2025-06-05T06:44:39.565706,intermediate_queue_2,0,0,0,0.2,0.2,0.2,0,running
2025-06-05T06:44:44.575909,intermediate_queue_2,0,0,0,0.0,0.0,0.0,0,running
