timestamp,queue_name,messages_ready,messages_unacknowledged,messages,publish_rate,deliver_get_rate,ack_rate,consumers,state
2025-06-05T06:51:45.125402,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:51:50.136638,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:51:55.147710,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:52:00.157302,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:52:05.176854,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:52:10.197353,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:52:15.212641,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:52:20.223714,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:52:25.235063,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:52:30.246305,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:52:35.257245,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:52:40.270790,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:52:45.282373,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:52:50.305409,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:52:55.320011,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:53:00.331353,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:53:05.342591,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:53:10.353762,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:53:15.364849,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:53:20.378623,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:53:25.400975,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:53:30.410473,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:53:35.423644,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:53:40.435765,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:53:45.447082,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:53:50.457172,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:53:55.475850,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:54:00.494880,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:54:05.509849,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:54:10.525840,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:54:15.537551,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:54:20.549088,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:54:25.572451,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:54:30.598746,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:54:35.615056,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:54:40.625924,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:54:45.638265,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:54:50.649836,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:54:55.661254,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:55:00.680322,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:55:05.703587,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:55:10.714268,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:55:15.722108,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:55:20.733865,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:55:25.745500,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:55:30.757174,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:55:35.771702,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:55:40.782545,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:55:45.804032,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:55:50.818079,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:55:55.829885,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:56:00.844153,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:56:05.854505,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:56:10.863977,intermediate_queue_2,0,0,0,0.2,0.2,0.2,0,running
2025-06-05T06:56:15.874589,intermediate_queue_2,0,0,0,0.0,0.0,0.0,0,running
