timestamp,queue_name,messages_ready,messages_unacknowledged,messages,publish_rate,deliver_get_rate,ack_rate,consumers,state
2025-06-05T06:58:22.051072,intermediate_queue_2,0,0,0,0.0,0.0,0.0,1,running
2025-06-05T06:58:27.061190,intermediate_queue_2,0,0,0,0.0,0.0,0.0,1,running
2025-06-05T06:58:32.078795,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:58:37.100222,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T06:58:42.108910,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:58:47.119259,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:58:52.129462,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:58:57.139633,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:02.149668,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:07.159655,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:12.176845,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:59:17.196065,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:22.209410,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:27.220184,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:32.230333,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:37.240456,intermediate_queue_2,0,0,0,0.8,0.8,0.8,1,running
2025-06-05T06:59:42.250472,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:47.260389,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T06:59:52.280142,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
2025-06-05T06:59:57.308741,intermediate_queue_2,0,0,0,0.6,0.6,0.8,1,running
2025-06-05T07:00:02.321841,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T07:00:07.332971,intermediate_queue_2,0,0,0,0.6,0.6,0.6,1,running
2025-06-05T07:00:12.343399,intermediate_queue_2,0,0,0,0.8,0.8,0.6,1,running
