timestamp,batch_id,t1,t2,q1,t3,q2,t4,t5
2025-06-05T06:58:22.271341,1922a4eb-a72a-44b2-9f1a-d12ae25bff8b,1.583580,0.000102,0,0.046812,1,0.000865,1.523607
2025-06-05T06:58:23.989182,0620926f-5a0b-4941-8491-3c02b4e7f261,1.638426,0.000111,0,0.078435,1,0.000426,1.399927
2025-06-05T06:58:25.676870,a54fb0b1-022c-48b4-a833-fa7a46c84dd1,1.588426,0.000114,0,0.045367,1,0.000457,1.330563
2025-06-05T06:58:27.183920,49b4ab7e-b91b-4d1c-9081-0e3beb8fa15c,1.405910,0.000108,0,0.043818,1,0.000493,1.327543
2025-06-05T06:58:28.679482,d38798f8-f90c-4c77-937e-6e81e3a685d1,1.408046,0.000114,0,0.044550,1,0.000418,1.363616
2025-06-05T06:58:30.195911,6efd38be-7ff3-4987-bd0f-c9e9e0bffc9f,1.406497,0.000079,0,0.044872,1,0.000750,1.361533
2025-06-05T06:58:31.789191,0085b38f-abd8-4e20-b749-da3ff4d41a7c,1.483320,0.000082,0,0.083682,1,0.000713,1.306883
2025-06-05T06:58:33.295464,018cad2c-f479-44fa-8dbe-4557b65b05c8,1.375009,0.000144,0,0.051471,1,0.000467,1.418950
2025-06-05T06:58:34.806966,5b8f26a7-fdbb-4f4f-ade4-9d8617ea781b,1.412712,0.000094,0,0.076172,1,0.000635,1.385769
2025-06-05T06:58:36.390666,28310460-21aa-4cee-9651-e9f2603ef996,1.472943,0.000123,0,0.045896,1,0.000528,1.420225
2025-06-05T06:58:37.892102,bc725d94-3be5-4525-b5da-a1e9037b3954,1.404463,0.000083,0,0.075646,1,0.005362,1.391133
2025-06-05T06:58:39.395795,f04653a2-fe59-4532-b539-61543bad6014,1.414357,0.000086,0,0.052193,1,0.001089,1.426151
2025-06-05T06:58:40.894075,c79b98e9-50c5-4b94-8405-e0d57f3024d1,1.408426,0.000076,0,0.076301,1,0.000435,1.350892
2025-06-05T06:58:42.394428,ebeb26ab-187c-4d74-8799-d2941e68f2ab,1.373723,0.003158,0,0.051207,1,0.000858,1.348333
2025-06-05T06:58:43.880958,7f1ccd40-ad7d-464e-a7b3-6dcd164e3b7b,1.383700,0.005992,0,0.081700,1,0.000356,1.345886
2025-06-05T06:58:45.369373,64590097-4d49-40b1-bd34-bbd910035f65,1.373807,0.000082,0,0.101082,1,0.000621,1.336138
2025-06-05T06:58:46.892396,158bb192-3bf0-4c97-ab04-b34b63040109,1.425783,0.002352,0,0.072588,1,0.000457,1.299100
2025-06-05T06:58:48.398773,ba6ffe17-c16b-4696-be7e-b1fb4b250178,1.422937,0.000099,0,0.046162,1,0.000616,1.344423
2025-06-05T06:58:49.977953,af2ef05d-74f1-4a6a-afbb-9a475d5adeae,1.481444,0.000070,0,0.045393,1,0.000453,1.373162
2025-06-05T06:58:51.492591,bb8908df-69e6-42be-999e-87c5a7740b68,1.405562,0.000097,0,0.051048,1,0.000620,1.336649
2025-06-05T06:58:52.974799,ba284cbf-f6cd-40f5-adf9-de33f3f51d20,1.388449,0.000071,0,0.050284,1,0.000425,1.356043
2025-06-05T06:58:54.574099,e3275aa3-a8a1-4ac4-a9bd-fdb6249be50c,1.506959,0.000123,0,0.046222,1,0.000430,1.342148
2025-06-05T06:58:56.086131,dd900d73-3d1d-470c-891c-8e20ef3b5ef7,1.434979,0.000088,0,0.046654,1,0.000710,1.326766
2025-06-05T06:58:57.671114,df82551d-2616-4d9f-803a-4404227a455f,1.483874,0.000066,0,0.049451,1,0.000449,1.347124
2025-06-05T06:58:59.208042,e3e7d7d5-a0f0-44f7-b2b9-17b548df098d,1.458069,0.000110,0,0.083329,1,0.000426,1.336708
2025-06-05T06:59:00.773634,a0c7d31a-0fe8-4e2b-a505-ea1709ff897c,1.449551,0.000075,0,0.045057,1,0.000864,1.358663
2025-06-05T06:59:02.290683,906e0919-77dc-4a5e-befb-eb8cce593f5b,1.431074,0.000207,0,0.050398,1,0.000438,1.337289
2025-06-05T06:59:03.872026,c5dc5caf-7004-48e0-81c5-9fda409929ad,1.481514,0.000063,0,0.045222,1,0.000648,1.246557
2025-06-05T06:59:05.314054,ae501e57-9828-41bb-a5da-8199e7abb04d,1.353467,0.000083,0,0.097519,1,0.000479,1.323581
2025-06-05T06:59:06.902269,9ea1e64a-51b5-4822-b8f2-e2aeea44a17b,1.465426,0.000078,0,0.095519,1,0.000460,1.345960
2025-06-05T06:59:08.470144,5e824617-7bf5-423c-bd73-6ef2ee37d0f4,1.437464,0.000102,0,0.054878,1,0.000753,1.370000
2025-06-05T06:59:10.071106,dadfe386-a4ed-4c5c-b7ec-aec18944253f,1.518788,0.000064,0,0.045293,1,0.000452,1.334219
2025-06-05T06:59:11.579940,7253557e-c2d2-4530-ad25-d222437a5862,1.430140,0.000082,0,0.043779,1,0.000467,1.365072
2025-06-05T06:59:13.168880,a3933c84-f027-43ac-8f6b-3d6379a3b518,1.498155,0.000100,0,0.048092,1,0.000836,1.437873
2025-06-05T06:59:14.688870,f49003f3-4fa0-43ea-aff4-c975835c6d9e,1.443047,0.000099,0,0.050771,1,0.000598,1.369922
2025-06-05T06:59:16.292373,bc63c610-05a3-4ae3-8057-28e79cd9d0e4,1.514645,0.000114,0,0.059435,1,0.000441,1.408919
2025-06-05T06:59:17.886474,451e4905-c2d8-4ecf-a766-659e5b0caa45,1.489935,0.000105,0,0.088179,1,0.004941,1.327810
2025-06-05T06:59:19.407154,edc0481d-76b0-41cc-a872-584a1e1ddee1,1.391101,0.000159,0,0.070157,1,0.000445,1.363968
2025-06-05T06:59:20.983527,eec1ed3b-9560-4e7c-9d3b-7875e5168e76,1.470651,0.000101,0,0.046228,1,0.000456,1.351330
2025-06-05T06:59:22.573765,6024e41b-b7b6-483e-92f7-f7d0dafa62ec,1.481873,0.000128,0,0.047270,1,0.000812,1.361030
2025-06-05T06:59:24.268583,7bbeb966-9698-46c2-b8d4-73c95fea7eb2,1.584900,0.000058,0,0.043807,1,0.000440,1.341787
2025-06-05T06:59:25.784974,6ee2af36-e2a7-433b-9574-a50f0bcad96b,1.437180,0.000078,0,0.045596,1,0.000613,1.334432
2025-06-05T06:59:27.306945,f3d542e6-050d-4b63-8c4d-8ee9c90cccdc,1.447162,0.000072,0,0.088443,1,0.000468,1.345040
2025-06-05T06:59:28.889486,18b0017c-b69f-45d9-b369-68c7358dd5df,1.464180,0.000109,0,0.043236,1,0.000618,1.268004
2025-06-05T06:59:30.474379,f84504fa-d6fd-4a51-ba6b-5cc62249baf2,1.486828,0.000123,0,0.044152,1,0.000539,1.351822
2025-06-05T06:59:31.916230,13f0b6e0-290b-4dd2-8fdc-e8d7c199bd5c,1.366626,0.000084,0,0.104075,1,0.000854,1.348582
2025-06-05T06:59:33.471411,a70d27b9-c047-4de6-8e35-536dd0567293,1.419827,0.000082,0,0.052179,1,0.000795,1.338649
2025-06-05T06:59:34.914035,dd48549e-671d-4088-81f0-bef44b6ac031,1.349503,0.000107,0,0.087123,1,0.000701,1.252190
2025-06-05T06:59:36.468793,f399833c-3236-465c-96ba-7edceedf8ff2,1.438803,0.000068,0,0.044060,1,0.000429,1.264526
2025-06-05T06:59:37.910764,17751974-bace-46ee-b543-d909276818dc,1.358080,0.000085,0,0.070737,1,0.000488,1.391493
2025-06-05T06:59:39.492587,23a463f0-e215-408f-a28e-12cefab72d7b,1.473708,0.000074,0,0.045503,1,0.000847,1.325892
2025-06-05T06:59:41.084180,3733787b-23d0-41d8-a14b-3f5abf7d614a,1.490828,0.000089,0,0.045142,1,0.000442,1.329279
2025-06-05T06:59:42.671342,3c7d0d47-6003-4792-b114-8cc648a09ec4,1.466277,0.000100,0,0.043449,1,0.000434,1.363477
2025-06-05T06:59:44.197840,aec57e9f-c525-4750-91c0-84e7a87eb563,1.439469,0.000064,0,0.044543,1,0.000880,1.340712
2025-06-05T06:59:45.771247,9067ddfa-7f63-4372-a637-2c76af32b339,1.467744,0.000071,0,0.046299,1,0.000442,1.348147
2025-06-05T06:59:47.279961,1e647213-1af2-4f93-9ffc-973b28ea00a3,1.433452,0.000409,0,0.045390,1,0.000446,1.337600
2025-06-05T06:59:48.721229,4ef90c70-3b20-42e5-aeb1-3b782d579657,1.361233,0.000079,0,0.075316,1,0.000798,1.341344
2025-06-05T06:59:50.208929,c2633386-1104-4184-9657-ca8394be0d98,1.379790,0.000141,0,0.061165,1,0.000444,1.357539
2025-06-05T06:59:51.773762,2539ae15-2a46-4f6e-af85-57b58ef6b17a,1.462522,0.000116,0,0.044942,1,0.000474,1.340173
2025-06-05T06:59:53.294686,27a287aa-9927-4f3d-a60e-922ebb6e220a,1.441989,0.000088,0,0.088035,1,0.000777,1.301224
2025-06-05T06:59:54.872994,2aa41cb6-0563-44ae-a12e-f30b9251431c,1.444262,0.000087,0,0.044088,1,0.000440,1.363104
2025-06-05T06:59:56.393463,b9f62c2e-ae0a-4e11-b6a4-ab7a2a7cfe6f,1.441694,0.000154,0,0.048719,1,0.000431,1.342214
2025-06-05T06:59:57.884115,9a74bcb0-6832-4cd5-bd33-480a1a4eb49a,1.407149,0.000090,0,0.049392,1,0.000889,1.357926
2025-06-05T06:59:59.406340,f38dcf59-8ebd-4aee-b6f6-447cdbadfc50,1.442000,0.000100,0,0.089209,1,0.000427,1.343494
2025-06-05T07:00:00.991727,fef44814-0813-429a-85a2-2bf3918f00ce,1.466554,0.000129,0,0.045704,1,0.000416,1.351139
2025-06-05T07:00:02.492550,c36ed845-965e-4ce6-9e1d-67ecf7cad908,1.422331,0.000090,0,0.047635,1,0.000701,1.344295
2025-06-05T07:00:03.994050,6f5e0f94-798e-4805-8b0c-1251963900b3,1.413632,0.000105,0,0.079425,1,0.000434,1.304558
2025-06-05T07:00:05.568398,5ed336a5-bfd3-4875-8c86-15c8d882cb8d,1.453377,0.000077,0,0.046300,1,0.000475,1.336544
2025-06-05T07:00:07.104502,8ddcdb53-7304-4c48-9a83-f4899d4ce546,1.455907,0.000114,0,0.077208,1,0.001409,1.310638
2025-06-05T07:00:08.614434,1e42b41f-dc61-4d19-adb6-7649932ca605,1.396707,0.000089,0,0.067633,1,0.000444,1.375142
2025-06-05T07:00:10.189188,800b8db3-0400-492f-9291-37333394d087,1.462555,0.000073,0,0.044148,1,0.000459,1.356927
2025-06-05T07:00:11.709222,609c7a98-dc93-4588-8e9e-d2df2a0f22a3,1.427336,0.000088,0,0.081231,1,0.000732,1.360734
2025-06-05T07:00:13.213531,4f577f9d-3d8f-4275-a643-d58d189ab81f,1.387819,0.000125,0,0.081473,1,0.000459,1.418498
2025-06-05T07:00:14.797180,2d2284d9-9b6d-4e8d-b874-4f2ca775aaaa,1.458986,0.000076,0,0.071261,1,0.000647,1.422388
2025-06-05T07:00:16.389035,48cbe637-0f89-4ab8-8246-8b79aad4e1b0,1.495982,0.000092,0,0.047808,1,0.000496,1.421191
2025-06-05T07:00:17.978456,80d8888c-6c79-4f07-b4e4-3b15b2fb64ee,1.505034,0.000104,0,0.046004,1,0.000607,1.361213
2025-06-05T07:00:19.496910,fac836a4-1680-4090-8829-3f369bab5b34,1.429846,0.000081,0,0.072614,1,0.000421,1.379633
2025-06-05T07:00:21.084890,7e975bb8-02d1-4abe-a46b-eeaf28bfbdfc,1.469725,0.000079,0,0.046311,1,0.000669,1.350376
2025-06-05T07:00:22.675916,30d01523-5b4e-47e3-9e6e-46b5cb9c7bc3,1.497185,0.000108,0,0.045228,1,0.000472,1.340955
2025-06-05T07:00:24.190012,ff6c85d4-6f36-4551-b861-c186c11a4d1c,1.419422,0.000071,0,0.082115,1,0.004487,1.305082
2025-06-05T07:00:25.779879,67cabcc1-5029-49fe-9ca5-0a65f13de664,1.466688,0.000113,0,0.044067,1,0.000468,1.353266
2025-06-05T07:00:27.473939,2e0738cb-8475-4c80-91d6-e1beb74d6e61,1.583918,0.000079,0,0.047100,1,0.000799,1.346529
2025-06-05T07:00:28.914225,5ecde5df-a2a5-410b-8784-7dd31ec367e3,1.364200,0.000603,0,0.083843,1,0.000421,1.340889
2025-06-05T07:00:30.503518,acb50c82-4ed5-4e7c-b950-2ab7aa1bd257,1.471925,0.000086,0,0.074735,1,0.003287,1.385879
