timestamp,queue_name,messages_ready,messages_unacknowledged,messages,publish_rate,deliver_get_rate,ack_rate,consumers,state
2025-06-05T15:20:39.678658,intermediate_queue_2,0,0,0,0.0,0.0,0.0,1,running
2025-06-05T15:20:44.692027,intermediate_queue_2,0,0,0,1.8,1.8,1.8,1,running
2025-06-05T15:20:49.711689,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:20:54.729652,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:20:59.759181,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:21:04.773862,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:21:09.785628,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:21:14.808303,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:21:19.825263,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:21:24.835901,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:21:29.843805,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:21:34.860536,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:21:39.881217,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:21:44.900611,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:21:49.923523,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:21:54.933867,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:21:59.945926,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:22:04.956856,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:22:09.968690,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:22:14.980490,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:22:20.006751,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:22:25.029335,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:22:30.040464,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:22:35.056073,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:22:40.083121,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:22:45.101620,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:22:50.123176,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:22:55.138506,intermediate_queue_2,0,0,0,1.2,1.2,1.0,1,running
2025-06-05T15:23:00.154512,intermediate_queue_2,0,0,0,1.0,1.0,1.2,1,running
2025-06-05T15:23:05.171014,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
2025-06-05T15:23:10.186053,intermediate_queue_2,0,0,0,1.0,1.0,1.0,1,running
2025-06-05T15:23:15.211278,intermediate_queue_2,0,0,0,1.2,1.2,1.2,1,running
