timestamp,batch_id,t1,t2,q1,t3,q2,t4,t5
2025-07-02T08:20:04.132925,2fdf022c-ddaa-402c-9527-bb89ba73f91c,0.302829,0.000087,0,43.207761,0,0.000428,0.554449
2025-07-02T08:20:04.523216,79f01170-6a9f-48fd-b9c8-5e84353134fa,0.349099,0.000078,0,42.995208,0,0.347672,0.471921
2025-07-02T08:20:04.523885,25b701e2-958b-4c3b-9593-500b866931dc,0.388157,0.000105,0,43.202258,1,0.626063,0.409161
2025-07-02T08:20:04.875259,dddf7d09-4af1-4a2d-8abe-ede4a4be2e9b,0.305671,0.000993,0,43.044795,2,0.943093,0.465128
2025-07-02T08:20:04.882909,3d37ee66-fdbd-470a-a09f-b20288f6297c,0.324662,0.000108,0,43.137189,2,1.208775,0.444122
2025-07-02T08:20:05.267498,07159fd2-94cf-40ed-a412-4da5a0cbe10f,0.328625,0.000092,0,42.951404,3,1.557804,0.498770
2025-07-02T08:20:05.666393,80995c40-e76a-4016-94c6-89faa452a40c,0.346911,0.000122,0,42.648082,4,1.936463,0.490770
2025-07-02T08:20:06.056197,5fcb4710-fc71-43c0-922c-485eb0ab78b3,0.357929,0.000097,0,42.384969,4,2.139856,0.454881
2025-07-02T08:20:06.482705,b60759d1-62e1-43f2-8f94-080865907ff1,0.387005,0.000081,0,42.241268,4,2.283642,0.478389
2025-07-02T08:20:06.878942,9b315a82-1174-476e-bd41-526c90b21427,0.373296,0.000091,0,42.156507,5,2.483730,0.474218
2025-07-02T08:20:07.147994,fcc7b97d-5a81-4962-92a2-b2d79601f95f,0.308798,0.001122,0,42.166232,5,2.460937,0.465716
2025-07-02T08:20:07.490890,eb2e493b-e688-4d00-a21a-4340b42ec703,0.315875,0.000093,0,42.321123,5,2.702620,0.458529
2025-07-02T08:20:08.685246,e82ca4f2-bb3b-407c-a5fd-2b8a9563c3ff,0.322444,0.000104,0,41.351710,6,2.881379,0.430745
2025-07-02T08:20:09.367997,e13e433c-4f5c-4b25-b32b-afd0f847d65f,0.325348,0.000093,0,40.951965,6,3.118140,0.494063
2025-07-02T08:20:09.682599,aebfefdb-48eb-4499-a355-92363a42111b,0.293286,0.000089,0,40.831811,6,3.198564,0.461164
2025-07-02T08:20:10.233626,71ad7f1c-558f-4494-b83a-8fd3a22c742d,0.296361,0.000126,0,40.693540,6,3.265966,0.460358
2025-07-02T08:20:10.925691,fb9c4740-8d85-4752-aa36-ee1bc9bc2183,0.325962,0.000088,0,40.397420,7,3.420582,0.539392
2025-07-02T08:20:11.261967,f5bf2dc9-9295-4b1c-b852-e42c12ab2029,0.289937,0.000189,0,40.368816,7,3.562619,0.483770
2025-07-02T08:20:11.657795,770941f1-685d-4153-8508-e891a90e14d4,0.369780,0.000342,0,40.369193,7,3.742096,0.499253
2025-07-02T08:20:12.341331,0f98ace8-da9c-4455-84b5-b25927ce63af,0.324250,0.000087,0,39.992610,8,3.956738,0.404446
